,carType,year
1509,ICE,2014
1510,ICE,2014
1511,ICE,2014
1512,ICE,2014
1513,ICE,2014
1514,ICE,2014
1515,ICE,2014
1516,ICE,2014
1517,ICE,2014
1518,ICE,2015
1519,ICE,2015
1520,ICE,2015
1521,ICE,2015
1522,ICE,2015
1523,ICE,2015
1524,ICE,2015
1525,ICE,2015
1526,ICE,2015
1527,ICE,2015
1528,ICE,2015
1529,ICE,2015
1530,ICE,2015
1531,ICE,2015
1532,ICE,2015
1533,ICE,2015
1534,ICE,2015
1535,ICE,2015
1536,ICE,2015
1537,ICE,2015
1538,ICE,2016
1539,ICE,2016
1540,ICE,2016
1541,ICE,2016
1542,ICE,2016
1543,ICE,2016
1544,ICE,2016
1545,ICE,2016
1546,ICE,2016
1547,ICE,2016
1548,ICE,2016
1549,ICE,2016
1550,ICE,2016
1551,ICE,2016
1552,ICE,2016
1553,ICE,2016
1554,ICE,2016
1555,ICE,2016
1556,ICE,2016
1557,ICE,2016
1558,ICE,2017
1559,ICE,2017
1560,ICE,2017
1561,ICE,2017
1562,ICE,2017
1563,ICE,2017
1564,ICE,2017
1565,ICE,2017
1566,ICE,2017
1567,ICE,2017
1568,ICE,2017
1569,ICE,2017
1570,ICE,2017
1571,ICE,2017
1572,ICE,2017
1573,ICE,2017
1574,ICE,2017
1575,ICE,2017
1576,ICE,2017
1577,ICE,2018
1578,EV,2018
1579,ICE,2018
1580,ICE,2018
1581,ICE,2018
1582,ICE,2018
1583,ICE,2018
1584,ICE,2018
1585,ICE,2018
1586,ICE,2018
1587,ICE,2018
1588,ICE,2018
1589,ICE,2018
1590,ICE,2018
1591,ICE,2018
1592,ICE,2018
1593,ICE,2018
1594,ICE,2018
1595,ICE,2018
1596,ICE,2018
1597,ICE,2019
1598,ICE,2019
1599,ICE,2019
1600,ICE,2019
1601,ICE,2019
1602,ICE,2019
1603,ICE,2019
1604,ICE,2019
1605,ICE,2019
1606,ICE,2019
1607,ICE,2019
1608,ICE,2019
1609,ICE,2019
1610,ICE,2019
1611,ICE,2019
1612,ICE,2019
1613,ICE,2019
1614,ICE,2019
1615,ICE,2019
1616,ICE,2020
1617,ICE,2020
1618,ICE,2020
1619,ICE,2020
1620,ICE,2020
1621,ICE,2020
1622,ICE,2020
1623,ICE,2020
1624,ICE,2020
1625,ICE,2020
1626,ICE,2020
1627,ICE,2020
1628,ICE,2020
1629,ICE,2020
1630,ICE,2020
1631,ICE,2020
1632,ICE,2020
1633,ICE,2020
1634,ICE,2020
1635,ICE,2020
1636,ICE,2021
1637,ICE,2021
1638,ICE,2021
1639,ICE,2021
1640,ICE,2021
1641,ICE,2021
1642,ICE,2021
1643,ICE,2021
1644,ICE,2021
1645,ICE,2021
1646,ICE,2021
1647,ICE,2021
1648,ICE,2021
1649,ICE,2021
1650,ICE,2021
1651,ICE,2021
1652,EV,2021
1653,ICE,2021
1654,ICE,2021
1655,ICE,2021
1656,ICE,2011
1657,ICE,2011
1658,ICE,2011
1659,ICE,2011
1660,ICE,2011
1661,ICE,2011
1662,ICE,2011
1663,ICE,2011
1664,ICE,2011
1665,ICE,2011
1666,ICE,2011
1667,ICE,2011
1668,ICE,2011
1669,ICE,2011
1670,ICE,2011
1671,ICE,2011
1672,ICE,2011
1673,ICE,2011
1674,ICE,2013
1675,ICE,2013
1676,EV,2013
1677,ICE,2013
1678,ICE,2013
1679,ICE,2013
1680,ICE,2013
1681,ICE,2013
1682,ICE,2013
1683,ICE,2013
1684,ICE,2013
1685,ICE,2013
1686,ICE,2013
1687,ICE,2013
1688,ICE,2013
1689,ICE,2013
1690,ICE,2013
1691,ICE,2013
1692,ICE,2013
1693,ICE,2013
1694,ICE,2014
1695,ICE,2014
1696,ICE,2014
1697,ICE,2014
1698,ICE,2014
1699,ICE,2014
1700,ICE,2014
1701,ICE,2014
1702,ICE,2014
1703,ICE,2014
1704,ICE,2014
1705,ICE,2014
1706,ICE,2014
1707,ICE,2014
1708,ICE,2014
1709,ICE,2014
1710,ICE,2014
1711,ICE,2014
1712,ICE,2014
1713,ICE,2014
1714,ICE,2015
1715,ICE,2015
1716,ICE,2015
1717,ICE,2015
1718,ICE,2015
1719,ICE,2015
1720,ICE,2015
1721,ICE,2015
1722,ICE,2015
1723,ICE,2015
1724,ICE,2015
1725,ICE,2015
1726,ICE,2015
1727,ICE,2015
1728,ICE,2015
1729,ICE,2015
1730,ICE,2015
1731,ICE,2015
1732,ICE,2016
1733,ICE,2016
1734,ICE,2016
1735,ICE,2016
1736,ICE,2016
1737,ICE,2016
1738,ICE,2016
1739,ICE,2016
1740,ICE,2016
1741,ICE,2016
1742,ICE,2016
1743,ICE,2016
1744,ICE,2016
1745,ICE,2016
1746,ICE,2016
1747,ICE,2016
1748,ICE,2016
1749,ICE,2016
1750,ICE,2017
1751,ICE,2017
1752,ICE,2017
1753,ICE,2017
1754,ICE,2017
1755,ICE,2017
1756,ICE,2017
1757,ICE,2017
1758,ICE,2017
1759,ICE,2017
1760,ICE,2017
1761,ICE,2017
1762,ICE,2017
1763,ICE,2017
1764,ICE,2017
1765,ICE,2017
1766,ICE,2017
1767,ICE,2017
1768,ICE,2017
1769,ICE,2017
1770,ICE,2018
1771,ICE,2018
1772,ICE,2018
1773,ICE,2018
1774,ICE,2018
1775,ICE,2018
1776,ICE,2018
1777,ICE,2018
1778,ICE,2018
1779,ICE,2018
1780,ICE,2018
1781,ICE,2018
1782,ICE,2018
1783,ICE,2018
1784,ICE,2018
1785,ICE,2018
1786,ICE,2018
1787,ICE,2018
1788,ICE,2018
1789,ICE,2018
1790,ICE,2019
1791,EV,2019
1792,ICE,2019
1793,ICE,2019
1794,ICE,2019
1795,ICE,2019
1796,ICE,2019
1797,ICE,2019
1798,ICE,2019
1799,ICE,2019
1800,ICE,2019
1801,ICE,2019
1802,ICE,2019
1803,ICE,2019
1804,ICE,2019
1805,ICE,2019
1806,ICE,2019
1807,ICE,2019
1808,ICE,2019
1809,ICE,2019
1810,ICE,2020
1811,EV,2020
1812,ICE,2020
1813,ICE,2020
1814,ICE,2020
1815,ICE,2020
1816,ICE,2020
1817,ICE,2020
1818,ICE,2020
1819,ICE,2020
1820,ICE,2020
1821,ICE,2020
1822,ICE,2020
1823,ICE,2020
1824,ICE,2020
1825,ICE,2020
1826,ICE,2020
1827,ICE,2020
1828,ICE,2020
1829,ICE,2021
1830,ICE,2021
1831,ICE,2021
1832,ICE,2021
1833,ICE,2021
1834,ICE,2021
1835,ICE,2021
1836,ICE,2021
1837,ICE,2021
1838,ICE,2021
1839,ICE,2021
1840,ICE,2021
1841,ICE,2021
1842,ICE,2021
1843,EV,2021
1844,ICE,2021
1845,ICE,2021
1846,ICE,2021
1847,ICE,2021
1848,ICE,2021
1849,ICE,2011
1850,ICE,2011
1851,ICE,2011
1852,ICE,2011
1853,ICE,2011
1854,ICE,2011
1855,ICE,2011
1856,ICE,2011
1857,ICE,2011
1858,ICE,2011
1859,ICE,2011
1860,ICE,2011
1861,ICE,2011
1862,ICE,2011
1863,ICE,2011
1864,ICE,2011
1865,ICE,2011
1867,ICE,2011
1868,ICE,2011
1869,ICE,2012
1870,ICE,2012
1871,ICE,2012
1872,ICE,2012
1873,ICE,2012
1874,ICE,2012
1875,ICE,2012
1876,ICE,2012
1877,ICE,2012
1878,ICE,2012
1879,ICE,2012
1880,ICE,2012
1881,ICE,2012
1882,ICE,2012
1883,ICE,2012
1884,EV,2012
1885,ICE,2012
1886,ICE,2012
1887,ICE,2012
1888,ICE,2012
1889,ICE,2013
1890,ICE,2013
1891,ICE,2013
1892,ICE,2013
1893,ICE,2013
1894,ICE,2013
1895,ICE,2013
1896,ICE,2013
1897,ICE,2013
1898,ICE,2013
1899,ICE,2013
1900,ICE,2013
1901,ICE,2013
1902,ICE,2013
1903,ICE,2013
1904,ICE,2013
1905,ICE,2013
1906,ICE,2013
1907,ICE,2013
1908,ICE,2013
1909,ICE,2014
1910,ICE,2014
1911,ICE,2014
1912,ICE,2014
1913,ICE,2014
1914,ICE,2014
1915,ICE,2014
1916,ICE,2014
1917,ICE,2014
1918,ICE,2014
1919,ICE,2014
1920,ICE,2014
1921,ICE,2014
1922,ICE,2014
1923,ICE,2014
1924,ICE,2014
1925,ICE,2014
1926,ICE,2014
1927,ICE,2014
1928,ICE,2015
1929,ICE,2015
1930,ICE,2015
1931,ICE,2015
1932,ICE,2015
1933,ICE,2015
1934,ICE,2015
1935,ICE,2015
1936,ICE,2015
1937,ICE,2015
1938,ICE,2015
1939,ICE,2015
1940,ICE,2015
1941,ICE,2015
1942,ICE,2015
1943,ICE,2015
1944,ICE,2015
1945,ICE,2015
1946,ICE,2015
1947,ICE,2015
1948,ICE,2016
1949,ICE,2016
1950,ICE,2016
1951,ICE,2016
1952,ICE,2016
1953,ICE,2016
1954,ICE,2016
1955,ICE,2016
1956,ICE,2016
1957,ICE,2016
1958,ICE,2016
1959,ICE,2016
1960,ICE,2016
1961,ICE,2016
1962,ICE,2016
1963,ICE,2016
1964,ICE,2016
1965,ICE,2016
1966,ICE,2016
1967,ICE,2016
1968,ICE,2017
1969,ICE,2017
1970,ICE,2017
1971,ICE,2017
1972,ICE,2017
1973,ICE,2017
1974,ICE,2017
1975,ICE,2017
1976,ICE,2017
1977,ICE,2017
1978,ICE,2017
1979,ICE,2017
1980,ICE,2017
1981,ICE,2017
1982,ICE,2017
1983,ICE,2017
1984,ICE,2017
1985,ICE,2017
1986,ICE,2017
1987,ICE,2017
1988,ICE,2018
1989,ICE,2018
1990,ICE,2018
1991,ICE,2018
1992,ICE,2018
1993,ICE,2018
1994,ICE,2018
1995,ICE,2018
1996,ICE,2018
1997,ICE,2018
1998,ICE,2018
1999,ICE,2018
2000,ICE,2018
2002,ICE,2018
2003,ICE,2018
2004,ICE,2018
2005,ICE,2018
2006,ICE,2018
2007,ICE,2018
2008,ICE,2019
2010,ICE,2019
2011,ICE,2019
2012,ICE,2019
2013,ICE,2019
2014,ICE,2019
2015,ICE,2019
2016,ICE,2019
2017,ICE,2019
2018,ICE,2019
2020,ICE,2019
2021,ICE,2019
2022,ICE,2019
2023,ICE,2019
2024,ICE,2019
2025,ICE,2019
2026,ICE,2019
2027,ICE,2019
2028,EV,2020
2029,ICE,2020
2030,ICE,2020
2031,ICE,2020
2032,ICE,2020
2033,ICE,2020
2034,ICE,2020
2035,ICE,2020
2036,ICE,2020
2037,ICE,2020
2038,ICE,2020
2039,ICE,2020
2040,EV,2020
2041,ICE,2020
2042,ICE,2020
2043,EV,2020
2044,ICE,2020
2045,ICE,2020
2046,ICE,2020
2047,ICE,2021
2048,EV,2021
2049,ICE,2021
2050,ICE,2021
2051,ICE,2021
2052,ICE,2021
2053,ICE,2021
2054,ICE,2021
2055,ICE,2021
2056,ICE,2021
2057,ICE,2021
2058,ICE,2021
2059,ICE,2021
2060,ICE,2021
2061,ICE,2021
2062,ICE,2021
2063,ICE,2021
2064,ICE,2021
2065,ICE,2021
2066,ICE,2011
2067,ICE,2011
2068,ICE,2011
2069,ICE,2011
2070,ICE,2011
2071,ICE,2011
2072,ICE,2011
2073,ICE,2011
2074,ICE,2011
2075,ICE,2011
2076,ICE,2011
2077,ICE,2011
2078,ICE,2011
2079,ICE,2011
2080,ICE,2011
2081,ICE,2011
2082,ICE,2011
2083,ICE,2011
2084,ICE,2011
2085,ICE,2011
2086,ICE,2012
2087,ICE,2012
2088,ICE,2012
2089,ICE,2012
2090,ICE,2012
2091,ICE,2012
2092,ICE,2012
2093,ICE,2012
2094,ICE,2012
2095,ICE,2012
2096,ICE,2012
2097,ICE,2012
2098,ICE,2012
2099,ICE,2012
2100,ICE,2012
2101,ICE,2012
2102,ICE,2012
2103,ICE,2012
2104,EV,2012
2105,ICE,2013
2106,ICE,2013
2107,ICE,2013
2108,ICE,2013
2109,ICE,2013
2110,ICE,2013
2111,ICE,2013
2112,ICE,2013
2113,ICE,2013
2114,ICE,2013
2115,ICE,2013
2116,ICE,2013
2117,ICE,2013
2118,ICE,2013
2119,ICE,2013
2120,ICE,2013
2121,ICE,2013
2122,ICE,2013
2123,ICE,2013
2124,ICE,2013
2125,ICE,2014
2126,ICE,2014
2127,ICE,2014
2128,ICE,2014
2129,ICE,2014
2130,ICE,2014
2131,ICE,2014
2132,ICE,2014
2133,ICE,2014
2134,ICE,2014
2135,ICE,2014
2136,ICE,2014
2137,ICE,2014
2138,ICE,2014
2139,ICE,2014
2140,ICE,2014
2141,ICE,2014
2142,ICE,2014
2143,ICE,2014
2144,ICE,2014
2145,EV,2015
2146,ICE,2015
2147,ICE,2015
2148,ICE,2015
2149,ICE,2015
2150,ICE,2015
2151,ICE,2015
2152,ICE,2015
2153,ICE,2015
2154,ICE,2015
2155,ICE,2015
2156,EV,2015
2157,ICE,2015
2158,ICE,2015
2159,ICE,2015
2160,ICE,2015
2161,ICE,2015
2162,ICE,2015
2163,ICE,2015
2164,ICE,2015
2165,ICE,2016
2166,ICE,2016
2167,ICE,2016
2168,ICE,2016
2169,ICE,2016
2170,ICE,2016
2171,ICE,2016
2172,ICE,2016
2173,ICE,2016
2174,ICE,2016
2175,ICE,2016
2176,ICE,2016
2177,ICE,2016
2178,ICE,2016
2179,ICE,2016
2180,ICE,2016
2181,ICE,2016
2182,ICE,2016
2183,ICE,2016
2184,ICE,2016
2185,ICE,2017
2186,ICE,2017
2187,ICE,2017
2188,ICE,2017
2189,ICE,2017
2190,ICE,2017
2191,ICE,2017
2192,ICE,2017
2193,ICE,2017
2194,ICE,2017
2195,ICE,2017
2196,ICE,2017
2197,ICE,2017
2198,ICE,2017
2199,ICE,2017
2200,ICE,2017
2201,ICE,2017
2202,ICE,2017
2203,ICE,2017
2204,ICE,2017
2205,ICE,2018
2206,ICE,2018
2207,ICE,2018
2208,ICE,2018
2209,ICE,2018
2210,ICE,2018
2211,ICE,2018
2212,ICE,2018
2213,ICE,2018
2214,ICE,2018
2215,ICE,2018
2216,ICE,2018
2217,ICE,2018
2218,ICE,2018
2219,ICE,2018
2220,ICE,2018
2221,ICE,2018
2222,ICE,2018
2223,ICE,2018
2224,ICE,2018
2225,ICE,2019
2226,ICE,2019
2227,ICE,2019
2228,ICE,2019
2229,ICE,2019
2230,ICE,2019
2231,ICE,2019
2232,ICE,2019
2233,ICE,2019
2234,ICE,2019
2235,ICE,2019
2236,ICE,2019
2237,EV,2019
2238,ICE,2019
2239,ICE,2019
2240,ICE,2019
2241,ICE,2019
2242,ICE,2019
2243,ICE,2019
2244,ICE,2019
2245,ICE,2020
2246,ICE,2020
2247,EV,2020
2248,ICE,2020
2249,EV,2020
2250,ICE,2020
2251,ICE,2020
2252,ICE,2020
2253,EV,2020
2254,ICE,2020
2255,ICE,2020
2256,ICE,2020
2257,ICE,2020
2258,EV,2020
2259,ICE,2020
2260,EV,2020
2261,ICE,2020
2262,ICE,2020
2263,ICE,2020
2264,ICE,2020
2265,ICE,2021
2266,ICE,2021
2267,ICE,2021
2268,ICE,2021
2269,ICE,2021
2270,ICE,2021
2271,ICE,2021
2272,ICE,2021
2273,EV,2021
2274,EV,2021
2275,ICE,2021
2276,EV,2021
2277,EV,2021
2278,EV,2021
2279,ICE,2021
2280,EV,2021
2281,EV,2021
2282,ICE,2021
2283,EV,2021
2284,EV,2021
2285,ICE,2011
2286,ICE,2011
2287,ICE,2011
2288,ICE,2011
2289,ICE,2011
2290,ICE,2011
2291,ICE,2011
2292,ICE,2011
2293,ICE,2011
2294,ICE,2011
2295,ICE,2011
2296,ICE,2011
2297,ICE,2011
2298,ICE,2011
2299,ICE,2011
2300,ICE,2011
2301,ICE,2011
2302,ICE,2011
2303,ICE,2011
2304,ICE,2011
2305,ICE,2012
2306,ICE,2012
2307,ICE,2012
2308,ICE,2012
2309,ICE,2012
2310,ICE,2012
2311,ICE,2012
2312,ICE,2012
2313,ICE,2012
2314,ICE,2012
2315,ICE,2012
2316,ICE,2012
2317,ICE,2012
2318,ICE,2012
2319,ICE,2012
2320,ICE,2012
2321,ICE,2012
2322,ICE,2012
2323,ICE,2012
2324,ICE,2012
2325,ICE,2013
2326,ICE,2013
2327,ICE,2013
2328,ICE,2013
2329,ICE,2013
2330,ICE,2013
2331,ICE,2013
2332,ICE,2013
2333,ICE,2013
2334,ICE,2013
2335,ICE,2013
2336,ICE,2013
2337,ICE,2013
2338,ICE,2013
2339,ICE,2013
2340,ICE,2013
2341,ICE,2013
2342,ICE,2013
2343,ICE,2013
2344,ICE,2013
2345,ICE,2014
2346,ICE,2014
2347,ICE,2014
2348,ICE,2014
2349,ICE,2014
2350,ICE,2014
2351,ICE,2014
2352,ICE,2014
2353,ICE,2014
2354,ICE,2014
2355,ICE,2014
2356,ICE,2014
2357,ICE,2014
2358,ICE,2014
2359,ICE,2014
2360,ICE,2014
2361,ICE,2014
2362,ICE,2014
2363,ICE,2014
2364,ICE,2014
2365,ICE,2015
2366,ICE,2015
2367,ICE,2015
2369,ICE,2015
2370,ICE,2015
2371,ICE,2015
2372,ICE,2015
2373,ICE,2015
2374,EV,2015
2375,ICE,2015
2376,ICE,2015
2377,ICE,2015
2378,ICE,2015
2379,ICE,2015
2380,ICE,2015
2381,ICE,2015
2382,ICE,2015
2383,ICE,2015
2384,ICE,2015
2385,ICE,2016
2388,ICE,2016
2389,ICE,2016
2390,ICE,2016
2391,ICE,2016
2392,ICE,2016
2393,ICE,2016
2394,ICE,2016
2395,ICE,2016
2396,ICE,2016
2397,ICE,2016
2398,ICE,2016
2399,ICE,2016
2400,ICE,2016
2401,ICE,2016
2402,ICE,2016
2403,ICE,2016
2404,ICE,2016
2405,ICE,2017
2406,ICE,2017
2407,ICE,2017
2408,ICE,2017
2409,ICE,2017
2410,ICE,2017
2411,ICE,2017
2412,ICE,2017
2413,ICE,2017
2414,ICE,2017
2415,ICE,2017
2416,ICE,2017
2417,ICE,2017
2418,ICE,2017
2419,ICE,2017
2420,ICE,2017
2421,ICE,2017
2422,ICE,2017
2423,ICE,2017
2424,ICE,2017
2425,ICE,2018
2426,ICE,2018
2427,ICE,2018
2428,ICE,2018
2429,ICE,2018
2430,ICE,2018
2431,ICE,2018
2432,ICE,2018
2433,ICE,2018
2434,ICE,2018
2435,ICE,2018
2436,ICE,2018
2437,ICE,2018
2438,ICE,2018
2439,ICE,2018
2440,ICE,2018
2441,ICE,2018
2442,ICE,2018
2443,EV,2018
2444,ICE,2018
2445,ICE,2019
2446,ICE,2019
2447,ICE,2019
2448,ICE,2019
2449,ICE,2019
2450,ICE,2019
2451,ICE,2019
2452,ICE,2019
2453,ICE,2019
2454,ICE,2019
2455,ICE,2019
2456,ICE,2019
2457,ICE,2019
2458,ICE,2019
2459,ICE,2019
2460,ICE,2019
2461,ICE,2019
2462,ICE,2019
2463,ICE,2019
2464,ICE,2019
2465,EV,2020
2466,EV,2020
2467,ICE,2020
2468,ICE,2020
2469,ICE,2020
2470,EV,2020
2471,ICE,2020
2472,ICE,2020
2473,ICE,2020
2474,EV,2020
2475,EV,2020
2476,ICE,2020
2477,ICE,2020
2478,ICE,2020
2479,EV,2020
2480,ICE,2020
2481,ICE,2020
2482,ICE,2020
2483,EV,2020
2484,ICE,2020
2485,ICE,2021
2486,ICE,2021
2487,ICE,2021
2488,ICE,2021
2489,ICE,2021
2490,EV,2021
2491,ICE,2021
2492,ICE,2021
2493,ICE,2021
2494,EV,2021
2495,ICE,2021
2497,ICE,2021
2498,ICE,2021
2499,ICE,2021
2500,ICE,2021
2501,ICE,2021
2502,EV,2021
2503,ICE,2021
2504,ICE,2021
2505,ICE,2011
2506,ICE,2011
2507,ICE,2011
2508,ICE,2011
2509,ICE,2011
2510,ICE,2011
2511,ICE,2011
2512,ICE,2011
2513,ICE,2011
2514,ICE,2011
2515,ICE,2011
2516,ICE,2011
2517,ICE,2011
2518,ICE,2011
2519,ICE,2011
2520,ICE,2011
2521,ICE,2011
2522,ICE,2011
2523,ICE,2011
2524,ICE,2011
2525,ICE,2012
2526,ICE,2012
2527,ICE,2012
2528,ICE,2012
2529,ICE,2012
2530,ICE,2012
2531,ICE,2012
2532,ICE,2012
2533,ICE,2012
2534,EV,2012
2535,ICE,2012
2536,ICE,2012
2537,ICE,2012
2538,ICE,2012
2539,ICE,2012
2540,ICE,2012
2541,ICE,2012
2542,ICE,2012
2543,ICE,2012
2544,EV,2013
2545,ICE,2013
2546,ICE,2013
2547,ICE,2013
2548,ICE,2013
2549,ICE,2013
2550,ICE,2013
2551,ICE,2013
2552,ICE,2013
2553,ICE,2013
2554,ICE,2013
2555,ICE,2013
2556,ICE,2013
2558,ICE,2013
2559,ICE,2013
2560,ICE,2013
2561,ICE,2013
2562,ICE,2013
2563,ICE,2013
2564,ICE,2014
2565,ICE,2014
2566,ICE,2014
2567,ICE,2014
2568,ICE,2014
2569,ICE,2014
2570,ICE,2014
2571,ICE,2014
2572,ICE,2014
2573,ICE,2014
2574,ICE,2014
2575,ICE,2014
2576,ICE,2014
2577,ICE,2014
2578,ICE,2014
2579,ICE,2014
2580,ICE,2014
2581,ICE,2014
2582,ICE,2014
2583,ICE,2015
2584,ICE,2015
2585,ICE,2015
2586,ICE,2015
2587,ICE,2015
2588,ICE,2015
2589,ICE,2015
2590,ICE,2015
2591,ICE,2015
2592,ICE,2015
2593,ICE,2015
2594,ICE,2015
2595,ICE,2015
2596,ICE,2015
2597,ICE,2015
2598,ICE,2015
2599,ICE,2015
2600,ICE,2015
2601,ICE,2015
2602,ICE,2016
2603,ICE,2016
2604,ICE,2016
2605,ICE,2016
2606,ICE,2016
2607,ICE,2016
2608,ICE,2016
2609,ICE,2016
2610,ICE,2016
2611,ICE,2016
2612,ICE,2016
2613,ICE,2016
2614,ICE,2016
2615,ICE,2016
2616,ICE,2016
2617,ICE,2016
2618,ICE,2016
2619,ICE,2016
2620,ICE,2016
2621,ICE,2018
2622,ICE,2018
2623,ICE,2018
2624,ICE,2018
2625,ICE,2018
2626,ICE,2018
2627,ICE,2018
2628,ICE,2018
2629,ICE,2018
2630,ICE,2018
2631,ICE,2018
2632,ICE,2018
2633,ICE,2018
2634,ICE,2018
2635,ICE,2018
2636,ICE,2018
2637,ICE,2018
2638,ICE,2018
2639,ICE,2018
2640,ICE,2018
2641,ICE,2019
2642,ICE,2019
2643,ICE,2019
2644,ICE,2019
2645,ICE,2019
2646,ICE,2019
2647,ICE,2019
2648,ICE,2019
2649,ICE,2019
2650,ICE,2019
2651,ICE,2019
2652,ICE,2019
2653,ICE,2019
2654,ICE,2019
2655,ICE,2019
2656,ICE,2019
2657,ICE,2019
2658,ICE,2019
2659,ICE,2019
2660,ICE,2019
2661,ICE,2020
2662,ICE,2020
2663,EV,2020
2664,EV,2020
2665,EV,2020
2666,EV,2020
2667,ICE,2020
2668,ICE,2020
2669,EV,2020
2670,ICE,2020
2671,EV,2020
2672,EV,2020
2673,ICE,2020
2674,ICE,2020
2675,EV,2020
2676,ICE,2020
2677,ICE,2020
2678,ICE,2020
2679,ICE,2020
2680,ICE,2020
2681,ICE,2021
2682,ICE,2021
2683,ICE,2021
2684,ICE,2021
2685,ICE,2021
2686,ICE,2021
2687,ICE,2021
2688,ICE,2021
2689,ICE,2021
2690,ICE,2021
2691,ICE,2021
2692,ICE,2021
2693,ICE,2021
2694,ICE,2021
2695,ICE,2021
2696,ICE,2021
2697,ICE,2021
2698,ICE,2021
2699,ICE,2021
2700,ICE,2021
2701,ICE,2011
2702,ICE,2011
2703,ICE,2011
2704,ICE,2011
2705,ICE,2011
2706,ICE,2011
2707,ICE,2011
2708,ICE,2011
2709,ICE,2011
2710,ICE,2011
2711,ICE,2011
2712,ICE,2011
2713,ICE,2011
2714,ICE,2011
2715,ICE,2011
2716,ICE,2011
2717,ICE,2011
2718,ICE,2011
2719,ICE,2011
2720,ICE,2012
2721,ICE,2012
2722,ICE,2012
2723,ICE,2012
2724,ICE,2012
2725,ICE,2012
2726,ICE,2012
2727,ICE,2012
2728,EV,2012
2729,ICE,2012
2730,ICE,2012
2731,ICE,2012
2732,ICE,2012
2733,ICE,2012
2734,ICE,2012
2735,ICE,2012
2736,ICE,2012
2737,ICE,2012
2738,ICE,2012
2739,ICE,2012
2740,ICE,2013
2741,ICE,2013
2742,ICE,2013
2743,ICE,2013
2744,ICE,2013
2745,ICE,2013
2746,ICE,2013
2747,ICE,2013
2748,ICE,2013
2749,ICE,2013
2750,ICE,2013
2751,ICE,2013
2752,ICE,2013
2753,ICE,2013
2754,ICE,2013
2755,ICE,2013
2756,ICE,2013
2757,ICE,2013
2758,ICE,2013
2759,ICE,2013
2760,ICE,2014
2761,ICE,2014
2762,ICE,2014
2763,ICE,2014
2764,ICE,2014
2765,ICE,2014
2766,ICE,2014
2767,ICE,2014
2768,ICE,2014
2769,ICE,2014
2770,ICE,2014
2771,ICE,2014
2772,ICE,2014
2774,ICE,2014
2775,ICE,2014
2776,ICE,2014
2777,ICE,2014
2778,ICE,2014
2779,ICE,2014
2780,ICE,2015
2781,ICE,2015
2782,ICE,2015
2783,ICE,2015
2784,ICE,2015
2785,ICE,2015
2786,ICE,2015
2787,ICE,2015
2788,ICE,2015
2789,ICE,2015
2790,ICE,2015
2791,ICE,2015
2792,ICE,2015
2793,ICE,2015
2794,ICE,2015
2795,ICE,2015
2796,ICE,2015
2797,ICE,2015
2798,ICE,2015
2799,ICE,2015
2800,ICE,2016
2801,ICE,2016
2802,ICE,2016
2803,ICE,2016
2804,ICE,2016
2805,ICE,2016
2806,ICE,2016
2807,ICE,2016
2808,ICE,2016
2809,ICE,2016
2810,ICE,2016
2811,EV,2016
2812,ICE,2016
2813,ICE,2016
2814,ICE,2016
2815,ICE,2016
2816,ICE,2016
2817,EV,2016
2818,ICE,2016
2819,ICE,2016
2820,ICE,2017
2821,ICE,2017
2822,ICE,2017
2823,ICE,2017
2824,ICE,2017
2825,ICE,2017
2826,ICE,2017
2827,ICE,2017
2828,ICE,2017
2829,ICE,2017
2830,EV,2017
2831,ICE,2017
2832,ICE,2017
2833,ICE,2017
2834,ICE,2017
2835,ICE,2017
2836,ICE,2017
2837,ICE,2017
2838,ICE,2017
2839,ICE,2017
2840,ICE,2018
2841,ICE,2018
2842,ICE,2018
2844,ICE,2018
2845,ICE,2018
2846,ICE,2018
2847,ICE,2018
2848,ICE,2018
2849,ICE,2018
2850,ICE,2018
2851,ICE,2018
2852,EV,2018
2853,ICE,2018
2854,ICE,2018
2855,ICE,2018
2856,ICE,2018
2857,ICE,2018
2858,ICE,2018
2859,ICE,2018
2860,ICE,2019
2861,ICE,2019
2862,ICE,2019
2863,ICE,2019
2864,EV,2019
2865,ICE,2019
2866,EV,2019
2867,ICE,2019
2868,ICE,2019
2869,ICE,2019
2870,ICE,2019
2871,ICE,2019
2872,ICE,2019
2873,ICE,2019
2874,ICE,2019
2875,ICE,2019
2876,ICE,2019
2877,ICE,2019
2878,ICE,2019
2879,ICE,2019
2880,ICE,2020
2881,ICE,2020
2882,EV,2020
2883,ICE,2020
2884,ICE,2020
2885,ICE,2020
2886,ICE,2020
2887,EV,2020
2888,ICE,2020
2889,ICE,2020
2890,EV,2020
2891,ICE,2020
2892,ICE,2020
2893,ICE,2020
2894,ICE,2020
2895,ICE,2020
2896,ICE,2020
2897,ICE,2020
2898,ICE,2020
2899,ICE,2020
2900,EV,2021
2901,EV,2021
2902,EV,2021
2903,EV,2021
2904,ICE,2021
2905,ICE,2021
2906,ICE,2021
2907,ICE,2021
2908,ICE,2021
2909,ICE,2021
2910,ICE,2021
2911,ICE,2021
2912,ICE,2021
2913,ICE,2021
2914,ICE,2021
2915,ICE,2021
2916,ICE,2021
2917,ICE,2021
2918,ICE,2021
2919,ICE,2021
2920,ICE,2011
2921,ICE,2011
2922,ICE,2011
2923,ICE,2011
2924,ICE,2011
